ts_event_ns,ts_event_iso,event_type,strategy_id,client_order_id,venue_order_id,order_side,quantity,filled_qty,avg_px,last_px,tags,bar_open,bar_high,bar_low,bar_close,bar_volume,bar_ts_open_iso,bar_ts_close_iso
1718278200000000000,2024-06-13T11:30:00+00:00,OrderFilled,ManagedExitStrategy-CAP-000,O-20240613-113000-001-000-8,FOREX_MS-1-018,2,1000.0,1000.0,1.0794745499999998,1.07948,"Stop Loss: price=1.0788 ≤ SL=1.0791 (entry 1.0813, -0.23%)",1.07949,1.07967,1.07884,1.07884,2303.0,2024-06-13T11:30:00+0000,2024-06-13T11:30:00+0000
1718278200000000000,2024-06-13T11:30:00+00:00,OrderFilled,ManagedExitStrategy-CAP-000,O-20240613-113000-001-000-8,FOREX_MS-1-018,2,1000.0,1000.0,1.0794745499999998,1.07947,"Stop Loss: price=1.0788 ≤ SL=1.0791 (entry 1.0813, -0.23%)",1.07949,1.07967,1.07884,1.07884,2303.0,2024-06-13T11:30:00+0000,2024-06-13T11:30:00+0000
1718348400000000000,2024-06-14T07:00:00+00:00,OrderInitialized,ManagedExitStrategy-CAP-001,O-20240614-070000-001-001-11,,2,1000.0,1000.0,1.07194,,4MA SELL: ma5<ma10<ma20<ma50 (1.0726/1.0730/1.0733/1.0741),1.07194,1.07266,1.0718,1.07244,4355.0,2024-06-14T07:00:00+0000,2024-06-14T07:00:00+0000
1718348400000000000,2024-06-14T07:00:00+00:00,OrderSubmitted,ManagedExitStrategy-CAP-001,O-20240614-070000-001-001-11,,2,1000.0,1000.0,1.07194,,4MA SELL: ma5<ma10<ma20<ma50 (1.0726/1.0730/1.0733/1.0741),1.07194,1.07266,1.0718,1.07244,4355.0,2024-06-14T07:00:00+0000,2024-06-14T07:00:00+0000
1718348400000000000,2024-06-14T07:00:00+00:00,OrderFilled,ManagedExitStrategy-CAP-001,O-20240614-070000-001-001-11,FOREX_MS-1-019,2,1000.0,1000.0,1.07194,1.07194,4MA SELL: ma5<ma10<ma20<ma50 (1.0726/1.0730/1.0733/1.0741),1.07194,1.07266,1.0718,1.07244,4355.0,2024-06-14T07:00:00+0000,2024-06-14T07:00:00+0000
1718349300000000000,2024-06-14T07:15:00+00:00,OrderInitialized,ManagedExitStrategy-CAP-001,O-20240614-071500-001-001-12,,2,1000.0,1000.0,1.07244,,4MA SELL: ma5<ma10<ma20<ma50 (1.0722/1.0727/1.0731/1.0740),1.07242,1.07271,1.07127,1.07134,6301.0,2024-06-14T07:15:00+0000,2024-06-14T07:15:00+0000
1718349300000000000,2024-06-14T07:15:00+00:00,OrderSubmitted,ManagedExitStrategy-CAP-001,O-20240614-071500-001-001-12,,2,1000.0,1000.0,1.07244,,4MA SELL: ma5<ma10<ma20<ma50 (1.0722/1.0727/1.0731/1.0740),1.07242,1.07271,1.07127,1.07134,6301.0,2024-06-14T07:15:00+0000,2024-06-14T07:15:00+0000
1718349300000000000,2024-06-14T07:15:00+00:00,OrderFilled,ManagedExitStrategy-CAP-001,O-20240614-071500-001-001-12,FOREX_MS-1-020,2,1000.0,1000.0,1.07244,1.07244,4MA SELL: ma5<ma10<ma20<ma50 (1.0722/1.0727/1.0731/1.0740),1.07242,1.07271,1.07127,1.07134,6301.0,2024-06-14T07:15:00+0000,2024-06-14T07:15:00+0000
1718357400000000000,2024-06-14T09:30:00+00:00,OrderInitialized,ManagedExitStrategy-CAP-000,O-20240614-093000-001-000-9,,2,1000.0,1000.0,1.06837,,EMA Cross SELL: fast(10)=1.0699 < slow(30)=1.0718,1.06837,1.06854,1.06787,1.06794,3359.0,2024-06-14T09:30:00+0000,2024-06-14T09:30:00+0000
1718357400000000000,2024-06-14T09:30:00+00:00,OrderSubmitted,ManagedExitStrategy-CAP-000,O-20240614-093000-001-000-9,,2,1000.0,1000.0,1.06837,,EMA Cross SELL: fast(10)=1.0699 < slow(30)=1.0718,1.06837,1.06854,1.06787,1.06794,3359.0,2024-06-14T09:30:00+0000,2024-06-14T09:30:00+0000
1718357400000000000,2024-06-14T09:30:00+00:00,OrderFilled,ManagedExitStrategy-CAP-000,O-20240614-093000-001-000-9,FOREX_MS-1-021,2,1000.0,1000.0,1.06837,1.06837,EMA Cross SELL: fast(10)=1.0699 < slow(30)=1.0718,1.06837,1.06854,1.06787,1.06794,3359.0,2024-06-14T09:30:00+0000,2024-06-14T09:30:00+0000
1718358300000000000,2024-06-14T09:45:00+00:00,OrderInitialized,ManagedExitStrategy-CAP-000,O-20240614-094500-001-000-10,,2,1000.0,1000.0,1.06793842,,EMA Cross SELL: fast(10)=1.0695 < slow(30)=1.0715,1.06795,1.06797,1.06717,1.06792,8287.0,2024-06-14T09:45:00+0000,2024-06-14T09:45:00+0000
1718358300000000000,2024-06-14T09:45:00+00:00,OrderSubmitted,ManagedExitStrategy-CAP-000,O-20240614-094500-001-000-10,,2,1000.0,1000.0,1.06793842,,EMA Cross SELL: fast(10)=1.0695 < slow(30)=1.0715,1.06795,1.06797,1.06717,1.06792,8287.0,2024-06-14T09:45:00+0000,2024-06-14T09:45:00+0000
1718358300000000000,2024-06-14T09:45:00+00:00,OrderFilled,ManagedExitStrategy-CAP-000,O-20240614-094500-001-000-10,FOREX_MS-1-022,2,1000.0,1000.0,1.06793842,1.06794,EMA Cross SELL: fast(10)=1.0695 < slow(30)=1.0715,1.06795,1.06797,1.06717,1.06792,8287.0,2024-06-14T09:45:00+0000,2024-06-14T09:45:00+0000
1718358300000000000,2024-06-14T09:45:00+00:00,OrderFilled,ManagedExitStrategy-CAP-000,O-20240614-094500-001-000-10,FOREX_MS-1-022,2,1000.0,1000.0,1.06793842,1.06793,EMA Cross SELL: fast(10)=1.0695 < slow(30)=1.0715,1.06795,1.06797,1.06717,1.06792,8287.0,2024-06-14T09:45:00+0000,2024-06-14T09:45:00+0000
1718364600000000000,2024-06-14T11:30:00+00:00,OrderInitialized,ManagedExitStrategy-CAP-000,O-20240614-113000-001-000-11,,1,1000.0,1000.0,1.06978269,,"Stop Loss: price=1.0704 ≥ SL=1.0701 (entry 1.0679, -0.23%)",1.06978,1.07039,1.0697,1.07038,2600.0,2024-06-14T11:30:00+0000,2024-06-14T11:30:00+0000
1718364600000000000,2024-06-14T11:30:00+00:00,OrderSubmitted,ManagedExitStrategy-CAP-000,O-20240614-113000-001-000-11,,1,1000.0,1000.0,1.06978269,,"Stop Loss: price=1.0704 ≥ SL=1.0701 (entry 1.0679, -0.23%)",1.06978,1.07039,1.0697,1.07038,2600.0,2024-06-14T11:30:00+0000,2024-06-14T11:30:00+0000
1718364600000000000,2024-06-14T11:30:00+00:00,OrderFilled,ManagedExitStrategy-CAP-000,O-20240614-113000-001-000-11,FOREX_MS-1-023,1,1000.0,1000.0,1.06978269,1.06978,"Stop Loss: price=1.0704 ≥ SL=1.0701 (entry 1.0679, -0.23%)",1.06978,1.07039,1.0697,1.07038,2600.0,2024-06-14T11:30:00+0000,2024-06-14T11:30:00+0000
1718364600000000000,2024-06-14T11:30:00+00:00,OrderFilled,ManagedExitStrategy-CAP-000,O-20240614-113000-001-000-11,FOREX_MS-1-023,1,1000.0,1000.0,1.06978269,1.06979,"Stop Loss: price=1.0704 ≥ SL=1.0701 (entry 1.0679, -0.23%)",1.06978,1.07039,1.0697,1.07038,2600.0,2024-06-14T11:30:00+0000,2024-06-14T11:30:00+0000
1718364600000000000,2024-06-14T11:30:00+00:00,OrderInitialized,ManagedExitStrategy-CAP-000,O-20240614-113000-001-000-12,,1,1000.0,1000.0,1.06978269,,"Stop Loss: price=1.0704 ≥ SL=1.0701 (entry 1.0679, -0.23%)",1.06978,1.07039,1.0697,1.07038,2600.0,2024-06-14T11:30:00+0000,2024-06-14T11:30:00+0000
1718364600000000000,2024-06-14T11:30:00+00:00,OrderSubmitted,ManagedExitStrategy-CAP-000,O-20240614-113000-001-000-12,,1,1000.0,1000.0,1.06978269,,"Stop Loss: price=1.0704 ≥ SL=1.0701 (entry 1.0679, -0.23%)",1.06978,1.07039,1.0697,1.07038,2600.0,2024-06-14T11:30:00+0000,2024-06-14T11:30:00+0000
1718364600000000000,2024-06-14T11:30:00+00:00,OrderFilled,ManagedExitStrategy-CAP-000,O-20240614-113000-001-000-12,FOREX_MS-1-024,1,1000.0,1000.0,1.06978269,1.06978,"Stop Loss: price=1.0704 ≥ SL=1.0701 (entry 1.0679, -0.23%)",1.06978,1.07039,1.0697,1.07038,2600.0,2024-06-14T11:30:00+0000,2024-06-14T11:30:00+0000
1718364600000000000,2024-06-14T11:30:00+00:00,OrderFilled,ManagedExitStrategy-CAP-000,O-20240614-113000-001-000-12,FOREX_MS-1-024,1,1000.0,1000.0,1.06978269,1.06979,"Stop Loss: price=1.0704 ≥ SL=1.0701 (entry 1.0679, -0.23%)",1.06978,1.07039,1.0697,1.07038,2600.0,2024-06-14T11:30:00+0000,2024-06-14T11:30:00+0000
1718372700000000000,2024-06-14T13:45:00+00:00,OrderInitialized,ManagedExitStrategy-CAP-000,O-20240614-134500-001-000-13,,2,1000.0,1000.0,1.06726,,EMA Cross SELL: fast(10)=1.0685 < slow(30)=1.0697,1.06727,1.06794,1.06687,1.06752,5049.0,2024-06-14T13:45:00+0000,2024-06-14T13:45:00+0000
1718372700000000000,2024-06-14T13:45:00+00:00,OrderSubmitted,ManagedExitStrategy-CAP-000,O-20240614-134500-001-000-13,,2,1000.0,1000.0,1.06726,,EMA Cross SELL: fast(10)=1.0685 < slow(30)=1.0697,1.06727,1.06794,1.06687,1.06752,5049.0,2024-06-14T13:45:00+0000,2024-06-14T13:45:00+0000
1718372700000000000,2024-06-14T13:45:00+00:00,OrderFilled,ManagedExitStrategy-CAP-000,O-20240614-134500-001-000-13,FOREX_MS-1-025,2,1000.0,1000.0,1.06726,1.06726,EMA Cross SELL: fast(10)=1.0685 < slow(30)=1.0697,1.06727,1.06794,1.06687,1.06752,5049.0,2024-06-14T13:45:00+0000,2024-06-14T13:45:00+0000
1718373600000000000,2024-06-14T14:00:00+00:00,OrderInitialized,ManagedExitStrategy-CAP-000,O-20240614-140000-001-000-14,,2,1000.0,1000.0,1.06752,,EMA Cross SELL: fast(10)=1.0682 < slow(30)=1.0696,1.06752,1.06758,1.06676,1.06691,4576.0,2024-06-14T14:00:00+0000,2024-06-14T14:00:00+0000
1718373600000000000,2024-06-14T14:00:00+00:00,OrderSubmitted,ManagedExitStrategy-CAP-000,O-20240614-140000-001-000-14,,2,1000.0,1000.0,1.06752,,EMA Cross SELL: fast(10)=1.0682 < slow(30)=1.0696,1.06752,1.06758,1.06676,1.06691,4576.0,2024-06-14T14:00:00+0000,2024-06-14T14:00:00+0000
1718373600000000000,2024-06-14T14:00:00+00:00,OrderFilled,ManagedExitStrategy-CAP-000,O-20240614-140000-001-000-14,FOREX_MS-1-026,2,1000.0,1000.0,1.06752,1.06752,EMA Cross SELL: fast(10)=1.0682 < slow(30)=1.0696,1.06752,1.06758,1.06676,1.06691,4576.0,2024-06-14T14:00:00+0000,2024-06-14T14:00:00+0000
1718379000000000000,2024-06-14T15:30:00+00:00,OrderInitialized,ManagedExitStrategy-CAP-000,O-20240614-153000-001-000-15,,1,1000.0,1000.0,1.06946,,"Stop Loss: price=1.0698 ≥ SL=1.0697 (entry 1.0675, -0.21%)",1.06944,1.0699,1.06936,1.06981,2205.0,2024-06-14T15:30:00+0000,2024-06-14T15:30:00+0000
1718379000000000000,2024-06-14T15:30:00+00:00,OrderSubmitted,ManagedExitStrategy-CAP-000,O-20240614-153000-001-000-15,,1,1000.0,1000.0,1.06946,,"Stop Loss: price=1.0698 ≥ SL=1.0697 (entry 1.0675, -0.21%)",1.06944,1.0699,1.06936,1.06981,2205.0,2024-06-14T15:30:00+0000,2024-06-14T15:30:00+0000
1718379000000000000,2024-06-14T15:30:00+00:00,OrderFilled,ManagedExitStrategy-CAP-000,O-20240614-153000-001-000-15,FOREX_MS-1-027,1,1000.0,1000.0,1.06946,1.06946,"Stop Loss: price=1.0698 ≥ SL=1.0697 (entry 1.0675, -0.21%)",1.06944,1.0699,1.06936,1.06981,2205.0,2024-06-14T15:30:00+0000,2024-06-14T15:30:00+0000
1718379000000000000,2024-06-14T15:30:00+00:00,OrderInitialized,ManagedExitStrategy-CAP-000,O-20240614-153000-001-000-16,,1,1000.0,1000.0,1.06946,,"Stop Loss: price=1.0698 ≥ SL=1.0697 (entry 1.0675, -0.21%)",1.06944,1.0699,1.06936,1.06981,2205.0,2024-06-14T15:30:00+0000,2024-06-14T15:30:00+0000
1718379000000000000,2024-06-14T15:30:00+00:00,OrderSubmitted,ManagedExitStrategy-CAP-000,O-20240614-153000-001-000-16,,1,1000.0,1000.0,1.06946,,"Stop Loss: price=1.0698 ≥ SL=1.0697 (entry 1.0675, -0.21%)",1.06944,1.0699,1.06936,1.06981,2205.0,2024-06-14T15:30:00+0000,2024-06-14T15:30:00+0000
1718379000000000000,2024-06-14T15:30:00+00:00,OrderFilled,ManagedExitStrategy-CAP-000,O-20240614-153000-001-000-16,FOREX_MS-1-028,1,1000.0,1000.0,1.06946,1.06946,"Stop Loss: price=1.0698 ≥ SL=1.0697 (entry 1.0675, -0.21%)",1.06944,1.0699,1.06936,1.06981,2205.0,2024-06-14T15:30:00+0000,2024-06-14T15:30:00+0000
1718720100000000000,2024-06-18T14:15:00+00:00,OrderInitialized,ManagedExitStrategy-CAP-001,O-20240618-141500-001-001-13,,1,1000.0,1000.0,1.07461,,"Stop Loss: price=1.0747 ≥ SL=1.0746 (entry 1.0724, -0.21%)",1.07459,1.07491,1.07415,1.0747,3328.0,2024-06-18T14:15:00+0000,2024-06-18T14:15:00+0000
1718720100000000000,2024-06-18T14:15:00+00:00,OrderSubmitted,ManagedExitStrategy-CAP-001,O-20240618-141500-001-001-13,,1,1000.0,1000.0,1.07461,,"Stop Loss: price=1.0747 ≥ SL=1.0746 (entry 1.0724, -0.21%)",1.07459,1.07491,1.07415,1.0747,3328.0,2024-06-18T14:15:00+0000,2024-06-18T14:15:00+0000
1718720100000000000,2024-06-18T14:15:00+00:00,OrderFilled,ManagedExitStrategy-CAP-001,O-20240618-141500-001-001-13,FOREX_MS-1-029,1,1000.0,1000.0,1.07461,1.07461,"Stop Loss: price=1.0747 ≥ SL=1.0746 (entry 1.0724, -0.21%)",1.07459,1.07491,1.07415,1.0747,3328.0,2024-06-18T14:15:00+0000,2024-06-18T14:15:00+0000
1718720100000000000,2024-06-18T14:15:00+00:00,OrderInitialized,ManagedExitStrategy-CAP-001,O-20240618-141500-001-001-14,,1,1000.0,1000.0,1.07461,,"Stop Loss: price=1.0747 ≥ SL=1.0746 (entry 1.0724, -0.21%)",1.07459,1.07491,1.07415,1.0747,3328.0,2024-06-18T14:15:00+0000,2024-06-18T14:15:00+0000
1718720100000000000,2024-06-18T14:15:00+00:00,OrderSubmitted,ManagedExitStrategy-CAP-001,O-20240618-141500-001-001-14,,1,1000.0,1000.0,1.07461,,"Stop Loss: price=1.0747 ≥ SL=1.0746 (entry 1.0724, -0.21%)",1.07459,1.07491,1.07415,1.0747,3328.0,2024-06-18T14:15:00+0000,2024-06-18T14:15:00+0000
1718720100000000000,2024-06-18T14:15:00+00:00,OrderFilled,ManagedExitStrategy-CAP-001,O-20240618-141500-001-001-14,FOREX_MS-1-030,1,1000.0,1000.0,1.07461,1.07461,"Stop Loss: price=1.0747 ≥ SL=1.0746 (entry 1.0724, -0.21%)",1.07459,1.07491,1.07415,1.0747,3328.0,2024-06-18T14:15:00+0000,2024-06-18T14:15:00+0000
1718871300000000000,2024-06-20T08:15:00+00:00,OrderInitialized,ManagedExitStrategy-CAP-001,O-20240620-081500-001-001-15,,2,1000.0,1000.0,1.07232665,,4MA SELL: ma5<ma10<ma20<ma50 (1.0725/1.0729/1.0734/1.0739),1.07231,1.07241,1.07176,1.07177,3186.0,2024-06-20T08:15:00+0000,2024-06-20T08:15:00+0000
1718871300000000000,2024-06-20T08:15:00+00:00,OrderSubmitted,ManagedExitStrategy-CAP-001,O-20240620-081500-001-001-15,,2,1000.0,1000.0,1.07232665,,4MA SELL: ma5<ma10<ma20<ma50 (1.0725/1.0729/1.0734/1.0739),1.07231,1.07241,1.07176,1.07177,3186.0,2024-06-20T08:15:00+0000,2024-06-20T08:15:00+0000
1718871300000000000,2024-06-20T08:15:00+00:00,OrderFilled,ManagedExitStrategy-CAP-001,O-20240620-081500-001-001-15,FOREX_MS-1-031,2,1000.0,1000.0,1.07232665,1.07233,4MA SELL: ma5<ma10<ma20<ma50 (1.0725/1.0729/1.0734/1.0739),1.07231,1.07241,1.07176,1.07177,3186.0,2024-06-20T08:15:00+0000,2024-06-20T08:15:00+0000
1718871300000000000,2024-06-20T08:15:00+00:00,OrderFilled,ManagedExitStrategy-CAP-001,O-20240620-081500-001-001-15,FOREX_MS-1-031,2,1000.0,1000.0,1.07232665,1.07232,4MA SELL: ma5<ma10<ma20<ma50 (1.0725/1.0729/1.0734/1.0739),1.07231,1.07241,1.07176,1.07177,3186.0,2024-06-20T08:15:00+0000,2024-06-20T08:15:00+0000
1719409500000000000,2024-06-26T13:45:00+00:00,OrderInitialized,ManagedExitStrategy-CAP-000,O-20240626-134500-001-000-17,,2,1000.0,1000.0,1.067008,,EMA Cross SELL: fast(10)=1.0679 < slow(30)=1.0687,1.06699,1.06763,1.0666,1.06718,4472.0,2024-06-26T13:45:00+0000,2024-06-26T13:45:00+0000
1719409500000000000,2024-06-26T13:45:00+00:00,OrderSubmitted,ManagedExitStrategy-CAP-000,O-20240626-134500-001-000-17,,2,1000.0,1000.0,1.067008,,EMA Cross SELL: fast(10)=1.0679 < slow(30)=1.0687,1.06699,1.06763,1.0666,1.06718,4472.0,2024-06-26T13:45:00+0000,2024-06-26T13:45:00+0000
1719409500000000000,2024-06-26T13:45:00+00:00,OrderFilled,ManagedExitStrategy-CAP-000,O-20240626-134500-001-000-17,FOREX_MS-1-032,2,1000.0,1000.0,1.067008,1.06701,EMA Cross SELL: fast(10)=1.0679 < slow(30)=1.0687,1.06699,1.06763,1.0666,1.06718,4472.0,2024-06-26T13:45:00+0000,2024-06-26T13:45:00+0000
1719409500000000000,2024-06-26T13:45:00+00:00,OrderFilled,ManagedExitStrategy-CAP-000,O-20240626-134500-001-000-17,FOREX_MS-1-032,2,1000.0,1000.0,1.067008,1.067,EMA Cross SELL: fast(10)=1.0679 < slow(30)=1.0687,1.06699,1.06763,1.0666,1.06718,4472.0,2024-06-26T13:45:00+0000,2024-06-26T13:45:00+0000
1719413100000000000,2024-06-26T14:45:00+00:00,OrderInitialized,ManagedExitStrategy-CAP-000,O-20240626-144500-001-000-18,,1,1000.0,1000.0,1.06849,,"Stop Loss: price=1.0693 ≥ SL=1.0691 (entry 1.0670, -0.21%)",1.06848,1.06927,1.0684,1.06925,4839.0,2024-06-26T14:45:00+0000,2024-06-26T14:45:00+0000
1719413100000000000,2024-06-26T14:45:00+00:00,OrderSubmitted,ManagedExitStrategy-CAP-000,O-20240626-144500-001-000-18,,1,1000.0,1000.0,1.06849,,"Stop Loss: price=1.0693 ≥ SL=1.0691 (entry 1.0670, -0.21%)",1.06848,1.06927,1.0684,1.06925,4839.0,2024-06-26T14:45:00+0000,2024-06-26T14:45:00+0000
1719413100000000000,2024-06-26T14:45:00+00:00,OrderFilled,ManagedExitStrategy-CAP-000,O-20240626-144500-001-000-18,FOREX_MS-1-033,1,1000.0,1000.0,1.06849,1.06849,"Stop Loss: price=1.0693 ≥ SL=1.0691 (entry 1.0670, -0.21%)",1.06848,1.06927,1.0684,1.06925,4839.0,2024-06-26T14:45:00+0000,2024-06-26T14:45:00+0000
1719414000000000000,2024-06-26T15:00:00+00:00,OrderInitialized,ManagedExitStrategy-CAP-000,O-20240626-150000-001-000-19,,2,1000.0,1000.0,1.06925,,EMA Cross SELL: fast(10)=1.0682 < slow(30)=1.0686,1.06927,1.06958,1.068,1.06801,6989.0,2024-06-26T15:00:00+0000,2024-06-26T15:00:00+0000
1719414000000000000,2024-06-26T15:00:00+00:00,OrderSubmitted,ManagedExitStrategy-CAP-000,O-20240626-150000-001-000-19,,2,1000.0,1000.0,1.06925,,EMA Cross SELL: fast(10)=1.0682 < slow(30)=1.0686,1.06927,1.06958,1.068,1.06801,6989.0,2024-06-26T15:00:00+0000,2024-06-26T15:00:00+0000
1719414000000000000,2024-06-26T15:00:00+00:00,OrderFilled,ManagedExitStrategy-CAP-000,O-20240626-150000-001-000-19,FOREX_MS-1-034,2,1000.0,1000.0,1.06925,1.06925,EMA Cross SELL: fast(10)=1.0682 < slow(30)=1.0686,1.06927,1.06958,1.068,1.06801,6989.0,2024-06-26T15:00:00+0000,2024-06-26T15:00:00+0000
1719492300000000000,2024-06-27T12:45:00+00:00,OrderInitialized,ManagedExitStrategy-CAP-000,O-20240627-124500-001-000-20,,1,1000.0,1000.0,1.0704110400000002,,"Stop Loss: price=1.0715 ≥ SL=1.0714 (entry 1.0693, -0.21%)",1.07038,1.07204,1.07035,1.07153,9231.0,2024-06-27T12:45:00+0000,2024-06-27T12:45:00+0000
1719492300000000000,2024-06-27T12:45:00+00:00,OrderSubmitted,ManagedExitStrategy-CAP-000,O-20240627-124500-001-000-20,,1,1000.0,1000.0,1.0704110400000002,,"Stop Loss: price=1.0715 ≥ SL=1.0714 (entry 1.0693, -0.21%)",1.07038,1.07204,1.07035,1.07153,9231.0,2024-06-27T12:45:00+0000,2024-06-27T12:45:00+0000
1719492300000000000,2024-06-27T12:45:00+00:00,OrderFilled,ManagedExitStrategy-CAP-000,O-20240627-124500-001-000-20,FOREX_MS-1-035,1,1000.0,1000.0,1.0704110400000002,1.07041,"Stop Loss: price=1.0715 ≥ SL=1.0714 (entry 1.0693, -0.21%)",1.07038,1.07204,1.07035,1.07153,9231.0,2024-06-27T12:45:00+0000,2024-06-27T12:45:00+0000
1719492300000000000,2024-06-27T12:45:00+00:00,OrderFilled,ManagedExitStrategy-CAP-000,O-20240627-124500-001-000-20,FOREX_MS-1-035,1,1000.0,1000.0,1.0704110400000002,1.07042,"Stop Loss: price=1.0715 ≥ SL=1.0714 (entry 1.0693, -0.21%)",1.07038,1.07204,1.07035,1.07153,9231.0,2024-06-27T12:45:00+0000,2024-06-27T12:45:00+0000
1719791100000000000,2024-06-30T23:45:00+00:00,OrderInitialized,ManagedExitStrategy-CAP-001,O-20240630-234500-001-001-16,,1,1000.0,1000.0,1.07369829,,,1.07364,1.0737,1.07359,1.07367,442.0,2024-06-30T23:45:00+0000,2024-06-30T23:45:00+0000
1719791100000000000,2024-06-30T23:45:00+00:00,OrderSubmitted,ManagedExitStrategy-CAP-001,O-20240630-234500-001-001-16,,1,1000.0,1000.0,1.07369829,,,1.07364,1.0737,1.07359,1.07367,442.0,2024-06-30T23:45:00+0000,2024-06-30T23:45:00+0000
1719791100000000000,2024-06-30T23:45:00+00:00,OrderFilled,ManagedExitStrategy-CAP-001,O-20240630-234500-001-001-16,FOREX_MS-1-036,1,1000.0,1000.0,1.07369829,1.07369,,1.07364,1.0737,1.07359,1.07367,442.0,2024-06-30T23:45:00+0000,2024-06-30T23:45:00+0000
1719791100000000000,2024-06-30T23:45:00+00:00,OrderFilled,ManagedExitStrategy-CAP-001,O-20240630-234500-001-001-16,FOREX_MS-1-036,1,1000.0,1000.0,1.07369829,1.0737,,1.07364,1.0737,1.07359,1.07367,442.0,2024-06-30T23:45:00+0000,2024-06-30T23:45:00+0000
